1,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
2,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
4,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
8,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
16,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
32,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
64,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
128,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
256,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
512,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
1024,1.0,0.503448275862,1.0,0.5,0.5,0.5,1.0,0.916666666667,1.0,0.496503496503
