1,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
2,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
4,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
8,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
16,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
32,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
64,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
128,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
256,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
512,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
1024,0.896551724138,0.544827586207,1.0,0.5,0.777777777778,0.5,1.0,1.0,1.0,0.993006993007
