1,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
2,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
4,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
8,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
16,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
32,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
64,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
128,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
256,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
512,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
1024,1.0,0.503448275862,1.0,0.5,0.520833333333,0.5,1.0,1.0,1.0,0.692307692308
