1,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
2,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
4,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
8,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
16,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
32,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
64,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
128,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
256,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
512,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
1024,1.0,0.503448275862,1.0,0.5,0.506944444444,0.5,1.0,1.0,1.0,0.72027972028
