1,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
2,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
4,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
8,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
16,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
32,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
64,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
128,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
256,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
512,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
1024,0.992857142857,1.0,1.0,1.0,1.0,0.992857142857,1.0,1.0,1.0,0.992857142857
