1,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
2,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
4,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
8,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
16,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
32,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
64,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
128,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
256,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
512,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
1024,0.963235294118,0.941176470588,0.948529411765,0.933823529412,0.889705882353,0.970588235294,0.904411764706,0.882352941176,0.911764705882,0.823529411765
