-1157.46,1683.71
313.901,-3663.97
437.579,-1988.64
1822.65,-3152.58
-1940.42,-318.648
3980.02,-3107.61
3207.18,-3865.57
-289.471,-1022.51
-825.346,346.855
2052.08,337.333
-1967.82,-908.141
98.4933,210.993
1518.99,819.33
3782.88,-2585.83
3482.37,411.1
-960.99,-795.577
-695.982,-302.169
3159.53,-3963.63
-1598.22,22.6939
3468.67,-2072.93
3099.38,-3875.93
240.579,-1578.13
-883.404,-1495.38
-621.976,-860.194
-1675.82,449.777
1005.04,-4024.11
-522.389,-2177.13
3361.66,-1157.42
-1092.89,-578.326
181.135,-1906.32
-778.283,-38.8024
541.671,-2083.17
-1168.5,-479.496
1449.03,-3118.83
-2030.06,195.118
-697.902,-1418.73
858.159,-2177.34
-4130.16,-1283.4
864.142,-4169.71
1108.61,-3100.07
718.154,-2310.84
3311.29,-2905.94
-917.061,293.147
-996.756,-322.672
707.706,-1947.45
684.975,-1432.83
-1943.87,-2785.52
112.325,-2176.47
1518.71,-206.559
4529.95,-1754.02
-1758.78,263.3
2753.45,-239.133
5585.03,-1411.55
-1794.17,-860.703
-173.991,-987.088
-2274.33,-3708.34
-3560.27,-980.716
-435.446,-2386.95
-2569.43,-153.185
-92.1578,-3831.27
-916.551,-3279.9
-3436.85,648.944
1214.51,-2006.33
-3617.13,-894.292
-22.2806,-4257.3
-3730.54,-542.233
-2718.39,-2073.86
-3176.18,293.968
240.789,-4173.33
-2263.08,-2015.76
473.868,-3429.85
-2180.3,-437.818
-2879.44,-2301.48
-11.5952,-3798.76
-2849.03,-1746.97
-3925.7,-1230.41
-2917.42,-290.991
-2417.63,413.9
478.588,-4026.3
-3938.64,-866.457
-3654.89,-1451.17
-3095.34,434.214
-2591.67,-1424.85
-2856.15,-2197.04
-3359.48,-935.276
-1061.42,-4263.9
-3948.21,131.718
-2405.47,-1924.03
-2592.19,457.368
-3621.35,-245.77
351.661,-4211.46
-2134.04,-694.455
-3691.46,-1209.57
395.593,-4100.58
-2962.19,-399.798
-2818.79,-131.366
538.918,-4321.71
-2734.55,-281.294
-2386.88,-2288.25
-3696.15,-1014.8
-3875.41,-1113.8
-3814.74,100.468
-665.762,-1807.11
-2810.75,-934.414
-3642.61,-2164.37
-3897.07,229.624
-2022.15,-1619.68
-3647.37,-1318.55
-1651.53,-3716.94
-4022.01,-23.6995
-2551.85,-1586.5
-4106.92,411.337
-2191.21,-268.737
-2265.28,503.103
-3042.9,-74.4613
963.571,-2804.74
-3846.03,-1622.61
-1689.36,-2736.79
-3288.69,-1878.59
-2120.62,-1080.49
-798.011,-2813.98
-3079.53,-1794.08
-1353.06,-3972.75
-769.794,-4140.48
-2076.23,-3656.99
-2672.57,-11.8139
-3517.75,-1337.56
-3610.24,-735.182
-3545.87,-2230.49
-2417.56,-1195.03
-3641.82,789.605
-1394.11,-1758.4
-1102.55,-3834.64
-2901.1,944.544
-3765.14,-1357.18
-2958.16,66.7498
-2110.04,-792.703
-2702.53,-399.31
-396.02,-3290.65
-2691.4,-1403.95
-2844.06,-443.411
-3832.66,-564.489
-2179.36,-3703.9
-1715.64,-3732.05
-2503.37,238.387
-2773.88,808.081
-4025.8,-786.074
-2613.75,-2125.26
-3006.6,-2183.07
-398.896,-4544.67
-414.143,-4331.51
-3357.96,-659.207
-3705.64,-721.536
-2517.89,-1855.63
-1160.51,-4222.17
-98.48,362.107
-2283.34,2935.29
-3178.79,-1394.82
-3986.47,1889.55
-3634.95,-1809.95
-3366.23,2804.94
-3358.92,-1628.67
-2133.7,2370.8
-3803.3,2208.4
-605.01,1147.76
-663.201,966.896
-1862.8,499.353
-1966.77,1896.98
-2453.96,-780.826
-3006.08,1823.25
-2404.11,1729.15
-3225.98,612.526
-2009.56,2075.42
-2561.13,-900.863
-2516.32,3089.0
-1780.17,1624.17
-1667.15,1509.11
-3160.29,1857.72
-1401.2,-1010.55
-3089.85,-1311.84
-3790.08,-824.366
-2868.05,2162.0
-1896.77,2330.31
-4015.68,-584.176
-2145.97,-1387.28
-3164.39,-1129.19
-2308.72,2855.72
-4311.66,696.049
-2082.16,-65.5949
-3156.98,105.839
-2021.3,-137.804
-1959.15,1612.93
-3831.76,-108.343
-2153.71,1338.03
-1737.52,870.246
-3390.78,2570.51
-3506.66,-569.093
-1809.01,4245.23
-3733.09,2265.25
-2968.33,1093.71
-1131.31,2839.85
-1712.55,3767.5
-4110.86,670.127
-3080.92,1411.09
18.069,555.424
-2583.15,-308.661
-2570.12,2608.84
-3244.18,-270.971
-2041.32,-445.844
-3115.47,4113.98
-3391.71,-1174.47
2010.24,-3035.71
-1479.83,1311.21
-1839.78,-209.446
-1722.69,2228.35
-2508.98,827.798
-2252.01,-557.256
-2913.14,635.14
-3100.26,-1504.98
-3029.82,3333.38
-3043.65,1563.48
-1809.48,3103.81
-1811.42,1854.89
-2919.34,-2770.64
-3584.44,-1602.03
-3608.74,635.441
2494.38,-3306.74
-3360.09,2978.42
-857.879,-398.323
-2618.16,3807.27
3102.2,-1553.98
718.914,-220.971
-3536.6,-1683.94
-1821.2,3418.44
-3866.62,-2292.24
-3687.09,2116.32
-2330.35,1771.21
-2690.36,2154.41
-1371.62,1605.38
-2326.3,1556.54
-3729.93,979.043
-1813.97,2401.31
-3070.66,-3213.03
-2956.39,-157.102
-2985.85,3243.32
-2587.68,1597.92
1688.59,-2201.77
-1884.25,1476.08
-4646.69,-725.491
-2134.81,17.2486
-2631.07,-963.679
1298.46,885.3
-2576.64,2026.02
-4073.01,-1907.98
-2400.25,-901.309
-3238.35,1536.71
-1404.99,1104.69
-3090.41,2747.46
-4347.46,1889.6
-4139.09,1762.07
-3333.79,1841.96
-4036.2,968.935
-2615.79,698.426
-1557.8,4073.55
-1805.4,2855.07
-167.807,700.922
-3588.47,1896.68
-1566.6,-1361.09
-3068.75,2472.99
-1373.17,-1359.96
-2401.95,3413.5
-846.587,-1677.87
-4446.4,1735.6
-4274.17,-171.159
-161.198,-1253.73
-414.428,-98.8982
-1165.99,-724.024
263.92,-2093.66
-2569.87,-530.597
-2994.32,-1429.8
-2418.92,-642.018
-3846.2,-978.74
-2556.72,-1101.53
-3583.52,446.286
-1220.15,1006.61
-4658.96,1302.6
-1130.95,1128.77
-3820.71,-335.36
-2940.31,-1339.87
-3349.12,-2341.13
-2744.65,1676.84
-2305.16,-700.312
-1765.17,1074.77
-2832.93,1225.27
-2975.23,319.245
-994.575,1.82728
-4205.3,1195.41
-3361.0,2076.59
-1974.99,-2044.51
-1099.86,1910.13
-2470.25,1017.51
-1911.0,30.6011
-2057.2,1746.71
847.9,1438.91
-3189.18,1680.31
4.94633,913.234
-1103.34,-1455.24
-3209.77,1044.3
-3935.09,935.383
-864.562,-188.831
-2392.16,707.767
-3182.64,-29.6788
-3718.61,1357.1
-595.256,-180.478
-2121.19,1483.4
-3271.7,1349.47
-3043.15,218.532
2001.2,-1137.46
-4451.46,124.566
-584.617,-13.8639
2951.02,-3525.9
-2918.22,784.672
-4374.74,1588.01
-3132.28,3068.94
-2912.43,1364.43
444.779,1252.76
-2875.7,1532.5
1774.21,-1052.77
-3605.76,1250.32
-2717.29,-849.395
-2373.04,-1412.05
-2267.33,2252.68
-3939.7,826.551
-1627.08,-1057.1
-4189.24,1573.26
-1316.59,877.966
-2644.75,2387.86
-4337.01,12.6123
-3974.16,2693.81
-4197.58,1947.38
-621.68,308.429
-1386.5,793.661
-2610.01,1311.83
-2764.99,1285.96
-2478.51,-1005.94
-2441.12,2375.4
-3018.64,-1182.99
-2745.65,1484.65
-3025.43,2573.32
-2286.25,3386.42
-4285.25,2231.09
-4054.21,-991.856
-948.838,1275.98
-3713.0,2677.92
-4183.15,942.457
-150.892,916.219
-228.66,4599.44
236.654,87.8441
-973.727,1679.71
-1099.61,-1965.27
-785.948,-1123.32
-1697.41,5021.41
1727.46,2357.17
-2153.12,635.108
3469.14,-426.583
38.906,-1617.63
1411.6,2966.58
-2444.05,1155.88
1046.31,-885.188
-4175.02,2517.19
2317.71,246.421
450.791,-991.031
-510.277,5120.35
-2609.57,3338.18
17.734,2148.13
80.1038,6437.58
-1265.97,411.787
1093.35,4869.03
-1071.44,-971.448
1589.29,1752.38
413.74,-524.685
-3409.26,-813.069
2675.31,3538.03
-2576.83,-1985.9
-1604.15,221.233
-1615.38,1187.77
-2596.43,2797.38
-1760.61,-1235.02
3060.97,-763.272
-2479.53,4813.41
1312.71,246.349
-176.056,-559.32
339.881,1455.76
-1489.87,485.885
-306.982,2317.17
-436.616,1055.19
-1888.6,719.03
255.115,-817.264
1716.06,2038.91
-2198.95,198.84
-2070.47,3686.81
32.3234,7042.97
935.73,-438.132
2839.11,4815.75
-1207.35,4987.48
1458.18,5534.3
235.484,3936.37
668.014,-1677.72
-992.925,814.744
4689.89,2552.27
-51.8653,-2379.63
2556.95,-869.267
-684.497,2839.26
1255.81,2746.88
-552.715,4799.3
-2160.94,1942.59
2573.38,2222.52
1197.1,6163.57
396.954,3555.91
-1309.25,1221.31
476.626,7244.04
-86.0766,3815.1
-353.946,-2734.28
417.827,2848.46
-1317.93,1979.92
-751.116,5896.26
1142.94,2927.17
297.582,2986.44
2585.91,4391.37
1193.72,4152.57
216.077,3433.78
-2269.5,1019.47
-1298.09,2059.35
651.592,5570.42
96.1556,768.685
2429.96,1704.48
-1526.39,4609.41
2243.07,-1166.4
1450.2,-506.77
1551.93,4412.44
-3320.13,230.385
-508.849,5890.24
-948.13,-531.656
156.815,1774.45
2495.93,-353.942
-89.8377,-1496.12
4396.37,4198.4
-720.04,2915.88
-3706.58,1542.77
-1133.26,2641.99
-2028.11,5009.32
149.611,-2344.23
1385.43,3474.46
-1432.39,4817.68
-1873.77,-1153.88
-1644.37,-1733.72
-1548.71,3000.96
-3310.77,-126.728
-1984.29,-1307.63
679.695,-3404.78
-2887.38,1973.26
-2271.88,-2419.67
-2377.86,-3318.13
-1999.49,4356.2
-898.185,-3546.35
-918.552,3356.91
408.507,-41.4245
457.397,2491.06
-1495.52,2426.41
1157.64,-2778.35
-2137.96,-2915.44
-282.225,-2933.64
-2127.54,-2198.15
-3198.53,-1598.12
-3506.26,-2384.32
-677.003,2497.98
-560.136,1885.61
338.438,3189.22
-2327.97,281.437
-2205.85,-2613.22
-2573.01,-3248.37
-1216.52,-1576.52
-506.608,-1953.5
-163.62,-2228.43
274.1,740.203
-843.848,-2209.56
-1317.2,1774.81
-381.675,-1706.94
-1814.94,-649.798
-461.996,-794.085
-584.829,-2806.26
543.632,-3163.07
141.647,-3665.76
-221.505,-1807.67
-2917.34,-613.96
-3410.89,-2430.07
417.901,-4440.71
-1697.61,-739.836
776.588,2515.72
1293.04,-74.344
-2801.13,3348.08
-3480.14,250.369
435.245,-4618.19
-1400.32,-446.729
-1940.1,-3770.93
1619.51,-382.993
1216.75,1726.58
-1830.03,-2559.83
-1970.44,-1473.99
1515.73,2458.54
-1376.64,-3025.8
-2163.01,-3359.61
-1765.82,-3219.69
-2933.4,3005.82
1379.07,1142.72
-1998.87,-3335.14
-3374.84,-1455.43
2116.67,2845.31
-1855.49,-1394.08
-3908.98,-2093.45
-1913.09,966.055
-640.659,-3343.15
15.6239,-564.481
-2069.5,-3262.14
-1571.48,-2475.27
1131.12,359.417
-1658.84,1778.64
-131.909,-3269.32
-1416.23,-2487.06
-60.0015,-764.381
-2392.82,-196.762
-1510.83,-2621.87
-516.758,-1468.84
-1330.19,-400.355
-2104.51,-2534.66
-4426.12,-641.457
47.0014,-2871.81
-1783.79,-2376.04
-1856.42,1298.51
-2713.45,-1839.75
1661.32,-2931.74
707.654,2152.31
-697.676,-2636.04
-1949.27,-3198.63
2420.09,-4025.97
1430.22,4215.16
-1893.75,-3931.67
-1832.79,-3112.25
-460.101,-2876.2
-3651.27,-8.38586
-2178.49,-3438.34
-185.431,-3659.63
1221.66,660.893
276.981,-1743.65
-1153.68,-1797.43
2227.55,1889.22
1625.0,1066.8
-655.436,1551.42
-1086.6,3497.81
230.5,-481.791
-773.179,1336.94
-793.768,739.524
2670.89,1348.48
-867.659,2701.66
3283.76,320.286
2420.37,1037.53
-461.891,2805.9
1664.99,1486.6
-140.641,2764.72
-1622.1,-570.83
-2129.15,2600.64
-1280.34,175.922
-854.857,-654.227
1893.84,2417.56
-569.863,2113.84
779.843,2906.77
-1490.11,1937.7
-2892.68,3558.24
2138.26,1306.45
564.434,494.791
1453.48,632.041
1904.03,669.79
192.487,-3977.13
987.486,19.5811
2476.03,-107.749
437.633,1860.77
-959.138,1060.92
511.917,2125.43
2051.13,-120.157
-708.321,-575.38
595.442,2872.58
667.403,789.927
1495.97,1975.01
663.161,1960.33
635.595,1757.71
-1279.43,3298.46
230.386,1934.32
-1924.65,297.324
-446.933,638.568
-2686.42,1881.93
-1920.25,2554.44
-177.239,1843.58
1964.84,2603.46
-1532.03,1881.97
1854.12,2949.94
642.191,2379.43
-1148.76,-1216.15
1129.78,134.946
1871.9,24.0433
-1755.89,-990.532
1898.73,-3338.43
565.889,987.557
-274.85,-750.552
1921.07,937.401
-1031.1,2359.75
1917.53,1638.95
2710.78,346.113
404.46,2311.87
832.856,1638.09
-651.639,-2043.79
873.179,2727.4
1577.07,-1191.34
-230.839,2562.02
-1583.8,-419.11
2540.22,849.734
-46.5299,1676.02
2066.16,1980.84
-1024.86,3024.97
2154.16,1602.16
-31.3087,-1828.91
915.727,1234.54
631.337,1371.48
2020.37,2315.01
2205.66,74.9443
62.2424,2462.76
560.93,1581.64
756.76,453.571
-221.906,-10.8787
-1884.14,-515.084
-1547.33,-724.065
-725.936,-736.868
1880.82,1185.4
1303.07,2360.86
1723.99,535.125
1471.18,-1653.57
4301.79,1617.92
180.641,2768.0
-366.437,-559.948
2567.21,-535.425
3297.74,1664.94
1273.7,1373.58
-1389.08,3520.14
-3240.76,2656.78
228.628,2261.16
-344.257,1265.01
-578.505,-2550.08
48.7749,-1218.94
1205.58,1575.69
1401.62,2172.15
-238.809,3593.82
58.9831,-346.931
3450.66,3156.11
1712.15,146.25
4576.98,-3427.41
-51.9428,-77.7697
4450.7,-2645.15
-1073.23,-2733.12
3537.46,-2806.96
2642.13,603.749
1253.62,-3866.25
2163.74,1035.25
5406.6,-1067.49
1607.72,2228.17
337.464,-2606.08
1811.79,-5311.33
3437.23,-2608.38
2645.39,-3978.08
3495.87,-2270.82
3374.48,-759.054
6056.05,-584.588
1363.48,-945.014
3800.49,1328.81
-1287.36,-861.378
1039.0,707.756
-1869.74,3999.76
232.555,-1019.03
-285.22,-3909.57
539.303,3072.07
2902.65,1184.86
-2847.2,2446.66
245.868,2089.38
905.462,2167.68
-1064.2,4129.63
1034.8,-231.6
4875.26,-2292.36
2536.37,-4472.06
-156.036,-3431.0
-219.915,1087.91
3608.69,-3088.74
2352.73,2160.15
-611.787,-2394.03
1511.59,-829.476
2689.76,-1209.3
2252.02,-937.506
2292.08,648.982
3157.31,2683.35
1334.39,-4373.76
1113.27,985.748
1922.06,-2015.15
2714.06,-4239.98
1302.97,1857.91
-769.88,1833.06
-1108.03,277.624
4585.49,-2807.66
784.761,-4895.76
-59.6702,-2653.66
87.1975,-2533.57
1126.73,3251.25
2272.59,-201.728
1581.09,-5224.24
-1095.77,-2903.04
-1215.82,4569.49
11.5088,-63.5104
-238.911,-3454.78
825.645,-2481.11
5154.42,-1924.66
-2690.77,125.22
2861.1,-2168.25
-1481.35,-91.3807
-1171.81,-2341.25
3929.44,1159.95
2690.6,1720.72
1797.41,-2609.85
2796.76,-5001.33
467.921,-2498.62
-72.154,105.709
2047.94,-760.461
2808.79,14.5784
4392.44,-1497.34
-398.462,3048.9
2263.99,-4687.77
4828.87,-5319.7
221.453,-2602.26
-1587.01,-3917.2
-1388.26,-236.68
5880.92,-3560.26
1117.94,2427.54
1046.45,5583.14
1349.17,2587.72
2479.6,432.95
1269.7,-671.413
13.5936,-1318.67
1394.73,-1882.33
2452.52,-1212.8
-514.467,-1625.75
-2711.74,-1223.32
-1.01544,-3955.25
-2294.45,-1300.33
1225.82,-1365.82
-2503.56,-1316.52
699.059,-4448.29
-1530.28,-916.143
2180.17,-1583.46
1368.62,-4057.77
-465.195,-1023.87
2456.29,-2341.61
681.047,-3621.17
-90.539,-304.265
-2479.39,-379.478
726.02,-3795.47
411.824,-1280.25
-1311.99,-3612.82
1095.16,-2152.52
-2217.42,-1625.11
1659.78,-727.638
9.19293,-4113.8
-2593.18,-669.916
-513.568,-3616.11
1674.52,-2404.75
-1461.55,-2014.45
-791.385,-1938.68
-178.471,-1963.9
440.446,-1658.13
-2695.37,-2779.34
182.184,-1419.05
-1303.58,-1994.08
678.188,-3956.65
-3113.7,-978.04
1373.77,-2403.39
1675.25,-4044.1
175.552,-3383.99
2203.89,-2861.53
-2752.11,-1074.01
3103.55,-3345.17
1600.96,-3516.27
938.005,-3681.57
-2850.11,-1150.84
1575.35,-4505.91
617.026,-4662.09
-174.009,-4467.81
819.107,-3622.84
-628.743,-3720.12
-2703.79,-1625.77
-714.84,-4341.97
-342.532,-2155.72
1279.98,-1548.68
-595.387,-4308.53
-2329.56,-344.327
-2147.92,-1749.11
-1186.5,-4432.09
-1740.9,-1474.39
-861.632,-2421.33
-3448.7,-1893.43
-944.757,-4090.21
1101.65,-3781.02
-1530.18,-1179.55
-3307.94,-2695.55
-573.232,-4666.96
-378.858,-1900.79
2790.56,-3248.31
53.1108,-3296.51
-2023.28,534.697
1442.62,-2675.39
-2229.42,-1525.87
-2084.69,-1836.91
19.1148,-3548.77
-254.998,-2580.58
-1619.96,-3456.56
-356.624,-1325.95
1353.11,-2773.55
-1820.33,-1870.06
14.9239,-2042.21
-1702.64,-1607.63
581.247,-3841.44
-993.222,-1152.64
-40.3121,-3109.1
148.025,-239.025
2030.6,-2843.16
971.945,-1542.02
1015.18,-2635.38
1159.12,-1819.71
2022.8,-3542.31
-2926.41,-779.245
-1553.03,-1854.3
1987.35,-3867.35
1432.14,-2845.92
-2355.82,-1601.86
-1238.31,-1057.63
-2987.86,-1061.35
-952.887,-2032.27
-1549.23,-2049.04
-144.86,-1672.37
452.673,-3859.94
-2816.29,-1309.7
-3270.41,-1276.61
-4487.75,2213.9
-3060.53,2250.24
-3987.25,1583.01
-3318.28,2410.47
-4607.75,2167.53
-3368.57,79.5279
-3485.97,978.855
-3919.59,3133.28
-3349.27,783.182
-2746.01,608.601
-2477.96,1899.38
-4104.07,-1481.71
-1320.93,-1206.72
-4429.46,2919.5
-3980.9,1162.72
-2608.83,328.698
-1318.56,-2716.1
-3788.1,534.876
-4240.22,2714.87
-3432.62,2319.71
-1137.42,-3106.33
-2634.16,-773.281
-2999.04,-2023.71
-2740.56,528.623
-3372.08,999.582
-4568.94,2407.98
-4015.96,-1493.62
-4823.89,3478.27
-3769.19,3128.6
-3848.34,3427.09
-3514.84,1588.66
-2724.79,272.999
-4490.8,-286.327
-4694.87,748.892
-4471.94,1427.38
-1852.45,-1719.7
-4015.98,2410.77
-3434.52,1273.65
-4236.21,-765.159
-3072.71,623.232
-4712.39,-83.0543
-4695.58,2083.58
-4441.53,3039.19
-3538.63,2043.66
-4986.04,896.275
-3460.59,1804.5
-4085.31,1374.99
-4066.45,1233.16
-1457.85,-606.23
-4353.17,1334.35
-4054.14,2951.69
-3851.17,2352.47
-3847.91,1669.12
-4091.65,2308.45
-3128.34,1135.36
-3549.61,2528.48
-4443.53,1146.29
-3253.46,898.668
-1301.06,-2796.85
-4525.87,2831.98
-3112.43,-325.401
-3967.35,3254.84
-3250.4,2218.33
-3903.56,1433.51
-3539.89,2365.15
-4884.77,688.551
-2157.72,1623.09
-4678.49,2821.75
-4506.96,826.418
-3138.56,-449.977
-4628.84,3358.66
-4520.17,1122.74
-1532.58,1450.52
-3807.64,1808.64
-4800.97,793.742
-1709.72,2640.9
-3870.69,1351.08
-3106.31,-2005.93
-2535.91,104.54
-3770.92,2909.47
-5029.15,1553.74
-1685.76,1360.33
-4685.54,2692.85
-1770.36,-389.506
-3195.37,-756.936
-3808.46,2497.33
-2767.39,-652.236
-4832.53,434.257
-1473.5,-1552.28
-4658.67,-209.761
-4675.05,-416.277
-3528.3,2179.21
-3114.82,-623.617
-3433.11,1130.03
-4647.14,-271.848
-4878.83,2645.37
-3427.67,-243.009
-4518.68,-99.0142
-2845.47,2741.84
-4709.4,1952.71
3411.73,-1817.31
4640.23,-2523.09
260.279,1139.56
2319.71,-2092.77
653.299,-996.522
1936.31,-4524.97
1851.31,-2788.33
-330.659,-3675.87
-741.241,-4557.75
1920.66,2124.53
996.239,-4422.82
2189.77,-3475.62
1113.72,-4679.12
4102.46,-4035.68
3267.38,1223.57
2628.36,-3534.2
-85.7613,-5008.13
4042.96,63.0877
1946.31,-2264.56
3126.03,-4386.04
1644.74,-2654.2
5399.79,-1547.7
567.516,-155.18
-452.966,-4012.08
-386.932,475.948
-1212.21,3671.99
3494.51,-4054.6
628.526,-428.048
4935.78,-1967.66
908.251,-3393.17
-506.161,1418.81
-2298.03,-1065.61
4144.79,-3809.09
3912.81,-5330.26
-3648.92,1730.15
3949.45,-2773.1
926.581,-4498.39
5944.13,-4428.63
2261.71,-2595.16
489.967,-3656.63
1774.81,-4361.18
5451.49,770.203
1516.75,-4231.0
-983.008,-4587.98
-556.129,810.634
3303.55,-1422.98
-244.157,-2427.9
3231.48,650.087
-2244.59,-1003.56
1878.09,1865.86
3833.28,-2962.07
-2113.24,-1230.1
-3192.01,4768.56
1185.41,-4502.29
239.945,-4594.65
-2346.02,2062.38
6440.3,2630.72
4633.83,-2245.42
347.939,-3558.03
2090.6,-4113.03
-548.957,1343.7
-2808.9,4669.17
-791.799,3191.69
51.3687,5002.2
3326.42,-4538.52
-2015.45,2988.84
4479.28,-326.142
714.723,-711.761
-203.952,520.141
6324.01,-1720.94
1580.25,-2007.2
4310.48,-5371.01
2565.54,-5150.39
771.396,3500.25
5109.61,-1125.63
6023.11,1686.92
2906.69,-3746.84
1545.59,258.356
1325.34,-4695.44
-451.526,3727.02
184.613,-4353.35
-320.294,-1503.8
4990.69,-6015.64
4923.08,-3658.64
3255.24,-3574.23
3135.14,-4655.73
3592.78,-3823.65
4201.07,2424.52
5956.41,-346.148
1504.79,-3812.41
1986.01,-4339.66
4082.02,-3549.21
1468.85,434.126
2350.36,-3693.84
1995.01,-1731.26
3838.64,155.155
666.23,-4188.13
2744.89,-2854.06
-828.601,1574.28
2973.01,-2826.98
6241.38,-56.4312
4379.05,-1016.73
2820.09,1535.31
3799.5,-1542.6
4366.35,2903.79
4354.78,-546.108
-3149.7,2027.33
4409.12,3238.63
5158.8,1602.53
162.149,1568.37
-2700.11,2966.8
644.635,2670.95
1389.71,3886.39
418.705,236.306
2001.83,-407.777
6362.26,-939.395
4122.4,-623.272
-2275.55,3157.53
