1,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
2,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
4,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
8,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
16,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
32,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
64,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
128,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
256,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
512,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
1024,0.95,0.971428571429,0.964285714286,0.992857142857,0.978571428571,0.992857142857,0.978571428571,1.0,1.0,0.992857142857
